manufacturer_name,model_name,transmission,color,engine_has_gas,body_type,has_warranty
Volkswagen,Passat,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,T4 Multivan,mechanical,red,FALSE,minibus,FALSE
Volkswagen,Passat,automatic,white,FALSE,universal,FALSE
Volkswagen,Passat,automatic,silver,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,sedan,FALSE
Volkswagen,Bora,mechanical,green,FALSE,sedan,FALSE
Volkswagen,T4,mechanical,white,FALSE,van,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,other,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,red,FALSE,universal,FALSE
Volkswagen,Passat,automatic,black,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,white,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,other,FALSE,hatchback,FALSE
Volkswagen,Passat,automatic,silver,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,T4 Multivan,mechanical,red,FALSE,minibus,FALSE
Volkswagen,Caddy,mechanical,silver,FALSE,minivan,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,T3,mechanical,red,FALSE,van,FALSE
Volkswagen,Golf,mechanical,silver,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,violet,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,green,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,other,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,white,FALSE,universal,FALSE
Volkswagen,LT,mechanical,white,FALSE,van,FALSE
Volkswagen,T3,mechanical,yellow,FALSE,minibus,FALSE
Volkswagen,Golf,mechanical,black,FALSE,hatchback,FALSE
Volkswagen,T4,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Golf,automatic,other,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,sedan,FALSE
Volkswagen,Golf,automatic,white,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,white,FALSE,universal,FALSE
Volkswagen,T4,mechanical,yellow,FALSE,minibus,FALSE
Volkswagen,T4,mechanical,red,FALSE,minibus,FALSE
Volkswagen,Passat,mechanical,brown,FALSE,universal,FALSE
Volkswagen,Passat,automatic,black,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,LT,mechanical,white,FALSE,van,FALSE
Volkswagen,Jetta,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,black,FALSE,universal,FALSE
Volkswagen,Passat,automatic,silver,TRUE,universal,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,sedan,FALSE
Volkswagen,Sharan,automatic,black,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,green,FALSE,universal,FALSE
Volkswagen,T3,mechanical,silver,FALSE,minibus,FALSE
Volkswagen,Jetta,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,grey,FALSE,sedan,FALSE
Volkswagen,T4 Multivan,mechanical,silver,FALSE,minibus,FALSE
Volkswagen,Golf,mechanical,black,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,Sharan,mechanical,blue,FALSE,minivan,FALSE
Volkswagen,Sharan,mechanical,white,FALSE,minivan,FALSE
Volkswagen,Passat,mechanical,grey,FALSE,sedan,FALSE
Volkswagen,Vento,mechanical,red,FALSE,sedan,FALSE
Volkswagen,T4 Multivan,mechanical,red,FALSE,minibus,FALSE
Volkswagen,T5 Multivan,automatic,black,FALSE,minibus,FALSE
Volkswagen,Touran,mechanical,other,FALSE,minivan,FALSE
Volkswagen,Touareg,automatic,grey,FALSE,suv,FALSE
Volkswagen,Jetta,automatic,brown,FALSE,sedan,FALSE
Volkswagen,Passat,automatic,black,FALSE,universal,FALSE
Volkswagen,LT,mechanical,blue,FALSE,minibus,FALSE
Volkswagen,Passat,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,other,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,red,FALSE,universal,FALSE
Volkswagen,Passat,automatic,black,FALSE,sedan,FALSE
Volkswagen,LT,mechanical,blue,FALSE,van,FALSE
Volkswagen,Passat,automatic,white,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,silver,TRUE,universal,FALSE
Volkswagen,Tiguan,mechanical,black,FALSE,hatchback,FALSE
Volkswagen,Passat,automatic,black,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,green,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Jetta,mechanical,silver,FALSE,sedan,FALSE
Volkswagen,T4,mechanical,other,FALSE,minibus,FALSE
Volkswagen,T4,mechanical,blue,FALSE,minibus,FALSE
Volkswagen,Passat,mechanical,green,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,sedan,FALSE
Volkswagen,Polo,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,silver,FALSE,hatchback,FALSE
Volkswagen,Polo,mechanical,black,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,Golf Plus,automatic,grey,FALSE,hatchback,FALSE
Volkswagen,Passat CC,mechanical,black,FALSE,coupe,FALSE
Volkswagen,Golf,mechanical,black,FALSE,universal,FALSE
Volkswagen,Passat,automatic,black,FALSE,universal,FALSE
Volkswagen,Passat CC,automatic,black,FALSE,coupe,FALSE
Volkswagen,LT,mechanical,white,FALSE,minibus,FALSE
Volkswagen,T4,mechanical,green,FALSE,minibus,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,Caddy,mechanical,white,FALSE,minivan,FALSE
Volkswagen,Polo Sedan,mechanical,black,FALSE,sedan,FALSE
Volkswagen,T3,mechanical,orange,FALSE,minibus,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,Touran,mechanical,green,FALSE,minivan,FALSE
Volkswagen,Jetta,mechanical,red,FALSE,sedan,FALSE
Volkswagen,Corrado,mechanical,black,FALSE,coupe,FALSE
Volkswagen,Touareg,automatic,green,FALSE,suv,FALSE
Volkswagen,Golf,automatic,red,FALSE,hatchback,FALSE
Volkswagen,T5,mechanical,other,FALSE,minibus,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,violet,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,T4 Caravelle,mechanical,white,FALSE,minibus,FALSE
Volkswagen,T4 Caravelle,mechanical,white,FALSE,minibus,FALSE
Volkswagen,LT,mechanical,blue,FALSE,van,FALSE
Volkswagen,Passat,mechanical,green,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,white,FALSE,universal,FALSE
Volkswagen,Passat,automatic,black,FALSE,sedan,FALSE
Volkswagen,Bora,mechanical,silver,FALSE,universal,FALSE
Volkswagen,LT,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Passat,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Jetta,automatic,grey,FALSE,sedan,FALSE
Volkswagen,T4 Caravelle,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Tiguan,automatic,black,FALSE,suv,FALSE
Volkswagen,Passat,mechanical,blue,TRUE,universal,FALSE
Volkswagen,Golf,mechanical,green,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Passat,automatic,silver,FALSE,sedan,FALSE
Volkswagen,T5 Multivan,automatic,black,FALSE,minibus,FALSE
Volkswagen,T5 Multivan,automatic,brown,FALSE,minibus,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,Polo Sedan,automatic,blue,FALSE,sedan,FALSE
Volkswagen,Sharan,mechanical,green,FALSE,minivan,FALSE
Volkswagen,Passat,mechanical,red,FALSE,sedan,FALSE
Volkswagen,T3 Caravelle,mechanical,other,FALSE,minivan,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,Passat,automatic,black,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Polo Sedan,mechanical,brown,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,red,TRUE,universal,FALSE
Volkswagen,T4,mechanical,black,FALSE,minibus,FALSE
Volkswagen,T4 Caravelle,mechanical,silver,FALSE,minibus,FALSE
Volkswagen,Passat,mechanical,grey,FALSE,universal,FALSE
Volkswagen,Polo Sedan,mechanical,grey,FALSE,sedan,FALSE
Volkswagen,Sharan,mechanical,blue,FALSE,minivan,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,T4 Caravelle,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Passat CC,automatic,white,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Sharan,automatic,silver,FALSE,minivan,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,green,FALSE,sedan,FALSE
Volkswagen,Jetta,automatic,black,FALSE,sedan,FALSE
Volkswagen,Sharan,mechanical,black,FALSE,minivan,FALSE
Volkswagen,Polo,mechanical,silver,FALSE,hatchback,FALSE
Volkswagen,Polo,mechanical,grey,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,sedan,FALSE
Volkswagen,LT,mechanical,red,FALSE,minibus,FALSE
Volkswagen,Golf Plus,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,LT,mechanical,grey,FALSE,van,FALSE
Volkswagen,Golf,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,Passat,automatic,blue,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,grey,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,white,FALSE,sedan,FALSE
Volkswagen,T4,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Golf,mechanical,grey,FALSE,hatchback,FALSE
Volkswagen,Passat CC,automatic,black,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Golf,automatic,black,FALSE,hatchback,FALSE
Volkswagen,T4,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Touran,mechanical,silver,FALSE,minivan,FALSE
Volkswagen,Beetle,mechanical,silver,FALSE,hatchback,FALSE
Volkswagen,T4,mechanical,white,FALSE,minibus,FALSE
Volkswagen,T2,mechanical,blue,FALSE,pickup,FALSE
Volkswagen,Jetta,automatic,blue,FALSE,sedan,FALSE
Volkswagen,Golf Plus,mechanical,black,FALSE,hatchback,FALSE
Volkswagen,Fox,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,Jetta,automatic,other,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Sharan,mechanical,silver,FALSE,minivan,FALSE
Volkswagen,Passat,mechanical,white,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,sedan,FALSE
Volkswagen,T4,mechanical,brown,FALSE,minibus,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,violet,FALSE,hatchback,FALSE
Volkswagen,Passat CC,mechanical,white,FALSE,liftback,FALSE
Volkswagen,Passat,mechanical,white,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Passat,automatic,grey,FALSE,sedan,FALSE
Volkswagen,Tiguan,automatic,silver,FALSE,suv,FALSE
Volkswagen,Sharan,mechanical,silver,FALSE,minivan,FALSE
Volkswagen,T3,mechanical,green,FALSE,minibus,FALSE
Volkswagen,T5 Caravelle,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Jetta,mechanical,red,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,black,FALSE,hatchback,FALSE
Volkswagen,Jetta,mechanical,red,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,white,FALSE,universal,FALSE
Volkswagen,Golf,automatic,blue,FALSE,hatchback,FALSE
Volkswagen,T4,mechanical,red,FALSE,minibus,FALSE
Volkswagen,T4,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Scirocco,mechanical,orange,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Tiguan,mechanical,silver,FALSE,suv,FALSE
Volkswagen,Golf,mechanical,white,FALSE,hatchback,FALSE
Volkswagen,Polo Sedan,automatic,white,FALSE,sedan,FALSE
Volkswagen,Passat,automatic,black,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,silver,FALSE,hatchback,FALSE
Volkswagen,Touran,mechanical,silver,FALSE,minivan,FALSE
Volkswagen,Jetta,mechanical,red,FALSE,coupe,FALSE
Volkswagen,Passat,mechanical,green,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,white,FALSE,hatchback,FALSE
Volkswagen,Tiguan,automatic,brown,FALSE,suv,FALSE
Volkswagen,T4,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Golf,mechanical,white,FALSE,hatchback,FALSE
Volkswagen,Passat,automatic,other,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,white,FALSE,universal,FALSE
Volkswagen,Jetta,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,Sharan,mechanical,red,FALSE,minivan,FALSE
Volkswagen,T5 Caravelle,mechanical,other,FALSE,minibus,FALSE
Volkswagen,Beetle,mechanical,silver,FALSE,cabriolet,FALSE
Volkswagen,Passat,mechanical,white,TRUE,universal,FALSE
Volkswagen,Touareg,automatic,black,FALSE,suv,FALSE
Volkswagen,Golf,mechanical,yellow,FALSE,hatchback,FALSE
Volkswagen,Polo,automatic,brown,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,white,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,violet,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,red,FALSE,sedan,FALSE
Volkswagen,Passat CC,automatic,white,FALSE,sedan,FALSE
Volkswagen,T4,mechanical,green,FALSE,minibus,FALSE
Volkswagen,Passat,automatic,other,FALSE,universal,FALSE
Volkswagen,Sharan,mechanical,white,FALSE,minivan,FALSE
Volkswagen,T4 Multivan,automatic,white,TRUE,minibus,FALSE
Volkswagen,Passat,mechanical,grey,TRUE,universal,FALSE
Volkswagen,Touran,mechanical,silver,FALSE,minivan,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,other,FALSE,universal,FALSE
Volkswagen,Jetta,automatic,black,FALSE,sedan,FALSE
Volkswagen,Sharan,mechanical,grey,FALSE,minivan,FALSE
Volkswagen,Passat,mechanical,red,FALSE,sedan,FALSE
Volkswagen,Polo,mechanical,black,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,green,FALSE,sedan,FALSE
Volkswagen,Jetta,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,universal,FALSE
Volkswagen,Caddy,mechanical,white,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,white,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,red,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,green,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,grey,FALSE,universal,FALSE
Volkswagen,Touran,automatic,black,TRUE,minivan,FALSE
Volkswagen,Jetta,automatic,brown,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,brown,FALSE,universal,FALSE
Volkswagen,Passat,automatic,white,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,brown,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,black,FALSE,cabriolet,FALSE
Volkswagen,T5,mechanical,black,FALSE,minibus,FALSE
Volkswagen,Golf,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,Golf,automatic,black,FALSE,hatchback,FALSE
Volkswagen,Passat,automatic,black,FALSE,sedan,FALSE
Volkswagen,Touran,mechanical,silver,FALSE,minivan,FALSE
Volkswagen,Jetta,mechanical,white,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,universal,FALSE
Volkswagen,Passat CC,automatic,white,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,black,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,sedan,FALSE
Volkswagen,Golf Plus,mechanical,silver,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,white,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,silver,FALSE,hatchback,FALSE
Volkswagen,LT,mechanical,white,FALSE,van,FALSE
Volkswagen,Jetta,mechanical,red,FALSE,sedan,FALSE
Volkswagen,Touran,mechanical,grey,FALSE,minivan,FALSE
Volkswagen,T5,mechanical,black,FALSE,minibus,FALSE
Volkswagen,Golf,mechanical,other,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,black,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,black,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,white,FALSE,hatchback,FALSE
Volkswagen,Passat,automatic,silver,FALSE,universal,FALSE
Volkswagen,Golf,automatic,black,FALSE,universal,FALSE
Volkswagen,T4,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,sedan,FALSE
Volkswagen,T4,mechanical,orange,FALSE,van,FALSE
Volkswagen,Passat,automatic,black,FALSE,sedan,FALSE
Volkswagen,Sharan,mechanical,black,TRUE,minivan,FALSE
Volkswagen,T4,mechanical,blue,FALSE,minibus,FALSE
Volkswagen,T4 Multivan,mechanical,silver,FALSE,minibus,FALSE
Volkswagen,T4,mechanical,orange,FALSE,minibus,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,green,TRUE,universal,FALSE
Volkswagen,Jetta,mechanical,red,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,white,FALSE,sedan,FALSE
Volkswagen,T4 Multivan,mechanical,black,FALSE,minibus,FALSE
Volkswagen,T4 Caravelle,mechanical,red,FALSE,minibus,FALSE
Volkswagen,Polo Sedan,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Sharan,mechanical,blue,FALSE,minivan,FALSE
Volkswagen,T4 Multivan,mechanical,other,FALSE,minibus,FALSE
Volkswagen,T4 Caravelle,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Polo,mechanical,silver,FALSE,hatchback,FALSE
Volkswagen,LT,mechanical,orange,FALSE,van,FALSE
Volkswagen,Golf,mechanical,black,FALSE,hatchback,FALSE
Volkswagen,Scirocco,mechanical,black,FALSE,hatchback,FALSE
Volkswagen,Jetta,mechanical,white,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,other,FALSE,sedan,FALSE
Volkswagen,Polo Sedan,automatic,silver,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,yellow,FALSE,universal,FALSE
Volkswagen,LT,mechanical,white,FALSE,van,FALSE
Volkswagen,Touran,mechanical,grey,FALSE,minivan,FALSE
Volkswagen,Bora,automatic,silver,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,silver,FALSE,universal,FALSE
Volkswagen,Tiguan,automatic,silver,FALSE,suv,FALSE
Volkswagen,Passat,mechanical,grey,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,black,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,T4 Multivan,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Sharan,mechanical,green,FALSE,minivan,FALSE
Volkswagen,Passat,mechanical,white,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,brown,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,sedan,FALSE
Volkswagen,T4,mechanical,red,FALSE,minibus,FALSE
Volkswagen,T5,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Golf,mechanical,other,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,grey,FALSE,hatchback,FALSE
Volkswagen,LT,mechanical,white,FALSE,van,FALSE
Volkswagen,Touareg,automatic,silver,FALSE,suv,FALSE
Volkswagen,Passat,mechanical,white,FALSE,sedan,FALSE
Volkswagen,Passat,automatic,white,FALSE,sedan,FALSE
Volkswagen,Jetta,mechanical,red,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,silver,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,black,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,Golf,automatic,silver,FALSE,universal,FALSE
Volkswagen,T4,mechanical,green,FALSE,minibus,FALSE
Volkswagen,Passat,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,Polo Sedan,mechanical,white,FALSE,sedan,FALSE
Volkswagen,Passat,automatic,black,FALSE,sedan,FALSE
Volkswagen,T4,mechanical,white,FALSE,van,FALSE
Volkswagen,Passat,mechanical,green,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,grey,FALSE,universal,FALSE
Volkswagen,T5 Caravelle,mechanical,brown,FALSE,minibus,FALSE
Volkswagen,Golf,mechanical,white,FALSE,hatchback,FALSE
Volkswagen,Phaeton,automatic,black,FALSE,sedan,FALSE
Volkswagen,Touran,mechanical,silver,FALSE,minivan,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,other,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,green,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,red,FALSE,sedan,FALSE
Volkswagen,Jetta,automatic,red,FALSE,sedan,FALSE
Volkswagen,Jetta,mechanical,silver,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,other,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,other,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,Golf,automatic,grey,FALSE,hatchback,FALSE
Volkswagen,Polo,mechanical,white,FALSE,sedan,FALSE
Volkswagen,Sharan,mechanical,green,FALSE,minivan,FALSE
Volkswagen,T5 Caravelle,mechanical,blue,FALSE,minibus,FALSE
Volkswagen,Passat,automatic,brown,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,other,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,Vento,mechanical,red,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,white,FALSE,universal,FALSE
Volkswagen,Phaeton,automatic,black,FALSE,sedan,FALSE
Volkswagen,Passat,automatic,grey,FALSE,sedan,FALSE
Volkswagen,Jetta,automatic,grey,FALSE,sedan,FALSE
Volkswagen,Passat,mechanical,grey,FALSE,sedan,FALSE
Volkswagen,T3,mechanical,other,FALSE,minibus,FALSE
Volkswagen,Golf,automatic,silver,FALSE,hatchback,FALSE
Volkswagen,Touran,mechanical,black,FALSE,minivan,FALSE
Volkswagen,Touareg,automatic,black,FALSE,suv,FALSE
Volkswagen,Golf,mechanical,white,FALSE,hatchback,FALSE
Volkswagen,T5 Multivan,automatic,black,FALSE,minibus,FALSE
Volkswagen,Golf,mechanical,white,FALSE,universal,FALSE
Volkswagen,T5,mechanical,silver,FALSE,minibus,FALSE
Volkswagen,Polo,mechanical,blue,FALSE,hatchback,FALSE
Volkswagen,T4,mechanical,brown,FALSE,minibus,FALSE
Volkswagen,Touran,automatic,silver,FALSE,minivan,FALSE
Volkswagen,Touran,mechanical,silver,FALSE,minivan,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,universal,FALSE
Volkswagen,T4 Caravelle,mechanical,blue,FALSE,minibus,FALSE
Volkswagen,T4,mechanical,white,FALSE,minibus,FALSE
Volkswagen,Passat,automatic,brown,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,white,FALSE,coupe,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,black,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,black,FALSE,universal,FALSE
Volkswagen,Golf Plus,automatic,black,FALSE,hatchback,FALSE
Volkswagen,Touareg,automatic,black,FALSE,suv,FALSE
Volkswagen,T4 Multivan,mechanical,green,TRUE,minibus,FALSE
Volkswagen,Passat,mechanical,violet,FALSE,sedan,FALSE
Volkswagen,Caddy,mechanical,red,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,silver,FALSE,universal,FALSE
Volkswagen,Polo,mechanical,black,FALSE,coupe,FALSE
Volkswagen,Passat,mechanical,black,FALSE,sedan,FALSE
Volkswagen,LT,mechanical,other,FALSE,van,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,red,FALSE,hatchback,FALSE
Volkswagen,Vento,mechanical,blue,FALSE,sedan,FALSE
Volkswagen,Passat,automatic,silver,FALSE,sedan,FALSE
Volkswagen,Golf,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,red,FALSE,universal,FALSE
Volkswagen,T6 Caravelle,mechanical,grey,FALSE,minibus,FALSE
Volkswagen,T4 Multivan,mechanical,red,FALSE,minibus,FALSE
Volkswagen,Caddy,mechanical,white,FALSE,universal,FALSE
Volkswagen,Golf,mechanical,black,FALSE,hatchback,FALSE
Volkswagen,Golf,mechanical,silver,FALSE,hatchback,FALSE
Volkswagen,Passat,mechanical,blue,FALSE,universal,FALSE
Volkswagen,Passat,mechanical,silver,FALSE,universal,FALSE
Volkswagen,LT,mechanical,white,FALSE,van,FALSE
Volkswagen,Sharan,mechanical,silver,TRUE,minivan,FALSE
Volkswagen,Touareg,automatic,other,FALSE,suv,FALSE
Volkswagen,T4,mechanical,brown,FALSE,minibus,FALSE
Volkswagen,Passat,automatic,blue,FALSE,sedan,FALSE
Volkswagen,Golf,automatic,other,FALSE,hatchback,FALSE
